id,birthdate,bsn,iban,name,postcode,house_number,has_subscription,has_insurance,renting,bike_id,revenue,satisfaction
248,1994-06-22,735021648,QKYP5243438451,Hannah Recer,7657 XG,488,False,False,False,,0.0,9.0
249,1964-04-29,037291646,UVOC9310430185,Thom van Northeim,9324 UX,2,False,False,False,,0.0,9.0
250,1999-09-09,178325697,BSVG7713471605,Johannes van Oostendorp,1771 HI,2,False,False,False,,0.0,9.0
251,1987-09-08,241957084,DQXG3076099053,Maaike Gnodde,2802 GV,9,False,False,False,,0.0,9.0
252,2003-11-19,248356197,BZHW7224224615,Kiki Weijters-de Grunt,8651NC,3,False,False,False,,0.0,9.0
253,1974-09-28,623814754,BKFR9219956919,Sophie van der Hoeven-de Strigter,3658HZ,0,False,False,False,,0.0,9.0
254,2004-02-16,902176845,AEGL8433858940,Mia van de Wal,7918UH,8,False,False,False,,0.0,9.0
255,1968-09-23,972561432,KERE1734539612,Maja Lamotte-Osterhoudt,3046HX,053,False,False,False,,0.0,9.0
256,1978-12-21,297816056,PUJJ0913970770,Floor Lether-de Vries,4364ZG,320,False,False,False,,0.0,9.0
257,1982-11-21,508269313,BDEM2802165002,Pippa van Holland,9770 AM,983,False,False,False,,0.0,9.0
258,1977-06-22,536471095,NOAX5135213446,Sam François-de Groot,2032IM,3,False,False,False,,0.0,9.0
259,1974-10-16,749352012,ENJX1276302586,Faas Bosch,3454 GE,52,False,False,False,,0.0,9.0
260,1985-06-29,425798136,NSYK3758625917,Mila Sestig,5356OB,02,False,False,False,,0.0,9.0
261,1990-01-24,927358608,FIVU1746128626,Myrthe Aschman,8945EI,11,False,False,False,,0.0,9.0
262,1989-07-17,749061534,UAAQ8406022501,Giovanni van de Klashorst,2923SE,3,False,False,False,,0.0,9.0
263,1994-02-17,786391248,HJPL5186602832,Esther Dachgelder-Blokland,3334 OY,4,False,False,False,,0.0,9.0
264,2000-08-30,324897510,LIAU3350416259,Senna Linschoten-Brandt,7200 SK,492,False,False,False,,0.0,9.0
265,2007-08-11,452398617,PDXE8550680395,Floris Prinsen,5244 WD,133,False,False,False,,0.0,9.0
266,1984-10-21,649302783,BPPI0733885389,Arthur van Breukelveen,7930 AI,372,False,False,False,,0.0,9.0
267,1991-10-23,450391760,FOJB3488828168,Jay van den Hoek,2899 YM,43,False,False,False,,0.0,9.0
268,1979-09-03,674920156,ABHD9518571365,Faas de Bont,8547IA,3,False,False,False,,0.0,9.0
269,1960-12-05,594681728,FTIM6379822798,Bart van der Maes-van den Brand,4277MO,94,False,False,False,,0.0,9.0
270,1968-05-20,628701457,HGNB9454799739,Luuk Rotteveel-van der Pouw,2140 GU,91,False,False,False,,0.0,9.0
271,1988-07-21,367985020,JZDE1711254724,Noah Bloemendaal,2526 CX,795,False,False,False,,0.0,9.0
272,1982-09-09,217845964,TNCX7976475495,Luc van der Noot,2111 WZ,6,False,False,False,,0.0,9.0
273,1999-06-30,927160432,TDLD1274539147,Elin Potters,1738 PQ,652,False,False,False,,0.0,9.0
274,1965-03-10,527148933,JHZH0328304472,Jolijn Schellekens,7914 PE,213,False,False,False,,0.0,9.0
275,2006-12-09,148239079,XOJW6872905025,Tijmen Ooms,7080EJ,4,False,False,False,,0.0,9.0
276,1996-06-19,592167033,HZIG5274186619,Isis Bloemendaal-van de Wal,2675VU,5,False,False,False,,0.0,9.0
277,1971-12-08,240739152,SYPK2931910046,Roan Winters,2784 TQ,1,False,False,False,,0.0,9.0
278,1975-01-13,859720342,KASH1312725436,Tijmen van der Laan,1639 CJ,958,False,False,False,,0.0,9.0
279,2002-12-24,430869150,DCDN8996816781,Vajèn Huberts,6199 XQ,30,False,False,False,,0.0,9.0
280,1981-05-09,093458617,GTEB8616106174,Jaylinn van Limburg,4990NR,3,False,False,False,,0.0,9.0
281,1956-04-12,134867257,OZNI8301372447,Bente Lether-de Strigter,9778KL,8,False,False,False,,0.0,9.0
282,1961-02-06,628093512,WGLA6629315656,Mika Bekbergen-Meijer,2336GK,10,False,False,False,,0.0,9.0
283,1978-03-01,136524096,ZPGQ0185732253,Giovanni Coret,1537HP,66,False,False,False,,0.0,9.0
284,1990-05-09,739601283,QFCP7075438674,Lot van Vlaanderen-de Graaf,1589 ZU,91,False,False,False,,0.0,9.0
285,1962-10-28,938027141,GXHA6644347350,Wessel van Boven-Hoekstra,9156TS,2,False,False,False,,0.0,9.0
286,2002-12-22,547603988,UAYI6763471610,Nadia Ferran,5728 DQ,890,False,False,False,,0.0,9.0
287,1998-09-07,471398652,LKLG2120753462,Johanna Billung-van Geest,7501BL,323,False,False,False,,0.0,9.0
288,1965-12-12,690824737,DVNX3700137239,Brent Geneart,2654MJ,6,False,False,False,,0.0,9.0
289,1972-04-02,984120634,EBET8871750341,Lieke Chotzen,8232DL,29,False,False,False,,0.0,9.0
290,1963-06-13,806493173,UXHJ6034691842,Silke Kruns,4515OT,424,False,False,False,,0.0,9.0
291,2001-10-21,236719580,XJHC0193395478,Kick Adelaar,6742 PI,92,False,False,False,,0.0,9.0
292,1977-02-26,792340681,ZGMN2469046813,Loïs van Ommeren,6077NK,1,False,False,False,,0.0,9.0
293,1987-05-02,962145701,YWAC4196516668,Noortje van Breukelveen,8192NG,898,False,False,False,,0.0,9.0
294,2005-01-24,804567918,YBAB8384896544,Hamza van Engelen,3475 RC,511,False,False,False,,0.0,9.0
295,1991-03-03,752891066,TWDU0420959628,Esila van Laon-Jones,7805 UI,7,False,False,False,,0.0,9.0
296,1982-11-13,327594615,QYYP9313938025,Dave van de Pol-Mahieu,3773YZ,49,False,False,False,,0.0,9.0
297,2002-02-12,327645015,WNXH8992152180,Arthur Pastoors,6625 MA,429,False,False,False,,0.0,9.0
298,1962-01-12,037468194,AKOY3231472343,Mika Driessen-Dachgeldt,4787PT,16,False,False,False,,0.0,9.0
299,1963-08-13,925703862,OMTJ6307871756,Joshua Middelkoop,1792 DJ,221,False,False,False,,0.0,9.0
300,1989-11-18,483152766,OBXG3514823448,Angelina Hulskes,1908GJ,473,False,False,False,,0.0,9.0
301,1960-06-05,760293181,CLVP7794222387,Victoria Briere,3644KK,184,False,False,False,,0.0,9.0
302,1978-10-01,273619548,IHNH7030240879,Fien Bosch,6827KL,6,False,False,False,,0.0,9.0
303,1994-04-30,970548138,FSSR6202022251,Kian van Kuijc,1545 HY,41,False,False,False,,0.0,9.0
304,1965-05-10,258437960,VHRR2639937939,Juul Billung,8166CE,08,False,False,False,,0.0,9.0
305,1960-02-15,429758364,KPPY6363819505,Eliza van Klaarwater,4040 ID,16,False,False,False,,0.0,9.0
306,2001-06-24,493526171,GCID7128469978,Joëlle Stange,7760OU,3,False,False,False,,0.0,9.0
307,1980-08-17,801953479,PARM8979085412,Louise Lind-de Roo,4488 PH,99,False,False,False,,0.0,9.0
308,1988-07-28,548961700,QXMG6092991746,Kyano Tielemans,4188LY,4,False,False,False,,0.0,9.0
309,1984-08-29,467528196,OUER3570230032,Mohamed Hoedemakers,7622 EP,042,False,False,False,,0.0,9.0
310,1981-10-21,351762899,DGML2284658391,Mika van de Greef,8961 JF,07,False,False,False,,0.0,9.0
311,1961-12-25,704825612,QNDO0348593187,Maud Hak-van Ham,4971UH,649,False,False,False,,0.0,9.0
312,1971-09-14,189340678,WAXV9505235412,Lucy van Tours,4094GA,839,False,False,False,,0.0,9.0
313,2004-07-23,675024134,CXEX6355955433,Luca van Arkel,7950CT,16,False,False,False,,0.0,9.0
314,1994-03-19,687240530,DFDU3600412731,Amin Hulskes-Zaal,7989 QE,8,False,False,False,,0.0,9.0
315,1997-06-24,032496758,FGOS3997150966,Samuel Stuivenberg,2772 US,11,False,False,False,,0.0,9.0
316,1958-11-23,108376497,EQPQ3509260413,Angelina de Bruin,1129 ZE,3,False,False,False,,0.0,9.0
317,2007-01-16,176538094,YGYT3383284031,Zeynep Wolzak,6070 AI,710,False,False,False,,0.0,9.0
318,1961-12-24,271905360,LMON1782629600,Mirte Hoogers,1193 LU,7,False,False,False,,0.0,9.0
319,1977-01-06,154037291,OVNV3446367952,Puck Sprong,1301QP,6,False,False,False,,0.0,9.0
320,1971-05-22,761903525,NRIF1909415791,Guus Mol,2954 ND,201,False,False,False,,0.0,9.0
321,1973-05-01,172984531,DGFK7754062154,Thijn Vial-Thout,3183 MV,37,False,False,False,,0.0,9.0
322,2006-12-11,128379455,AFFE2214703090,Mara Brisee,6238 QW,4,False,False,False,,0.0,9.0
323,1975-01-15,791028367,UXIR5891452287,Eva van Ommeren,9420YH,7,False,False,False,,0.0,9.0
324,1976-11-02,146057284,OVJE3460076931,Elize van Dooren,8207SU,64,False,False,False,,0.0,9.0
325,1992-07-05,631289707,LVAF4795869616,Esmee van der Veen,2851 KJ,49,False,False,False,,0.0,9.0
326,1987-04-22,796345211,YERN6023898606,Floor van Geenen,4806 TZ,547,False,False,False,,0.0,9.0
327,1995-06-29,018723469,CSFS1908270537,Thom Hagendoorn,1939GF,3,False,False,False,,0.0,9.0
328,1983-10-30,542971069,GNHT3369577229,Eline Lind,4560 SR,380,False,False,False,,0.0,9.0
329,1961-01-19,254781639,EQBV3355988997,Berend Meyer-Osterhoudt,9873NM,8,False,False,False,,0.0,9.0
330,1976-12-09,708314260,OSGK6288331507,Seth Doyle,6339 TI,169,False,False,False,,0.0,9.0
331,1997-06-20,460253979,XJCV6332304766,Lauren van Mil,2440 FU,53,False,False,False,,0.0,9.0
332,1974-01-01,321568047,SDNH1562121012,Veerle Timmerman,4010 QP,4,False,False,False,,0.0,9.0
333,1996-09-08,319642501,TANY8235118632,Mare Schokman-van den Nuwenhuijzen,1350 JA,74,False,False,False,,0.0,9.0
334,1999-07-25,598032174,RKPY1093127193,Amy de Nijs,4113 SQ,54,False,False,False,,0.0,9.0
335,1982-05-15,521803743,FLHZ8621266685,Maaike van den Nuwenhuysen-Brumleve,3910YW,2,False,False,False,,0.0,9.0
336,1958-05-07,201768458,POXL7480360305,Sami Otto,3131 RB,401,False,False,False,,0.0,9.0
337,2000-03-18,978603151,PSDK7172987452,Mika Brouwer,6012GN,3,False,False,False,,0.0,9.0
338,1973-08-18,720134869,TRMJ2802432242,Lucy Ernst,7989 EA,036,False,False,False,,0.0,9.0
339,2002-07-14,183792051,HXLV2161156440,Nikki Geneart-Wildschut,7316LU,493,False,False,False,,0.0,9.0
340,1977-07-12,093258471,WWDE4416044422,Dylano Boeser,2888 DF,7,False,False,False,,0.0,9.0
341,1991-11-20,521876904,JKFE2878850690,Jim Haneberg,2714 ED,51,False,False,False,,0.0,9.0
342,1965-10-05,496217380,WDFT9089320130,Mark Dirksen,4683 QZ,74,False,False,False,,0.0,9.0
343,1985-01-01,104376594,ZGWY9449783535,Giel Blaak,7812YL,6,False,False,False,,0.0,9.0
344,1962-01-08,567349810,UIZY4759179280,Evy Hendrikse,8040 BW,725,False,False,False,,0.0,9.0
345,1970-01-15,904651836,WJGC1138914180,Justin van Mook,9379 GY,4,False,False,False,,0.0,9.0
346,1975-09-17,925138642,DPIE1291110749,Stella Overeem,1300TX,038,False,False,False,,0.0,9.0
347,1990-05-21,952438604,TQMG2210781555,Vigo Dirven,6526BW,97,False,False,False,,0.0,9.0
348,1975-07-22,612374506,VENY2326952295,Rosa van Beaumont-van der Mast,9755SK,32,False,False,False,,0.0,9.0
349,1960-09-12,904763122,PBGH9608422315,Thijn van Ham,3095ZJ,668,False,False,False,,0.0,9.0
350,2006-10-09,571908342,ELHK1224247950,Isis Vos,8935OU,032,False,False,False,,0.0,9.0
351,2004-09-16,437865095,IVTR9699614275,Cato Dircken,3514QT,6,False,False,False,,0.0,9.0
352,1995-01-27,937651242,GASH6151167866,Elize van Bovenen,7615 JS,792,False,False,False,,0.0,9.0
353,2006-08-04,267831043,HOPO7477741886,Vigo van Engeland-van Kuijc van Malsen,3038 QA,44,False,False,False,,0.0,9.0
354,1983-07-31,298650435,DCGZ1254344909,Robin Coolen,2400 GN,9,False,False,False,,0.0,9.0
355,2006-03-28,904213857,EMSG0924287308,Annemijn Verboom-Koster,7015PC,0,False,False,False,,0.0,9.0
356,1983-08-24,395468176,GKUX9946572997,Nout Hoelen,5533TS,6,False,False,False,,0.0,9.0
357,1979-09-11,910438523,OBQK4727507559,Kick de Vries-de Gruijl,6499 LW,676,False,False,False,,0.0,9.0
358,1964-03-15,530146824,OCEI0179960854,Lisanne Schagen,7132OG,94,False,False,False,,0.0,9.0
359,1984-06-06,837962547,GTJE9680284539,Dani Kuijpers,8252 EI,0,False,False,False,,0.0,9.0
360,1974-12-12,923157062,ICTI4373203974,Hailey Vial,6021VA,3,False,False,False,,0.0,9.0
361,1976-08-04,356219872,SGAY8261154216,Femke Reimes-Zuidweg,2160PR,07,False,False,False,,0.0,9.0
362,1994-08-22,149580769,EFPW9841625133,Bibi Lorreijn-van der Horst,6655 SB,577,False,False,False,,0.0,9.0
363,1989-04-26,789240610,MGRT8195798047,Ashley van Laar-Bekbergen,1823DR,105,False,False,False,,0.0,9.0
364,1970-03-03,879235615,LIQA6192266200,Adriana van Rossum-Romijn,8990HT,89,False,False,False,,0.0,9.0
365,2000-02-19,518736945,AFES9361138873,Jesse Marchal,2514 OV,92,False,False,False,,0.0,9.0
366,1994-01-15,683705192,RBAU3733888640,Kyra Bosch,5075WF,498,False,False,False,,0.0,9.0
367,1990-09-03,519086247,ISWT2369423029,Bram Oostveen,9872 QU,9,False,False,False,,0.0,9.0
368,1971-06-07,560327894,ELVJ4699756845,Femke Arens-Lage,4802TL,1,False,False,False,,0.0,9.0
369,1984-02-04,168702952,EKSU6469501303,Levi Jeggij,3508 EK,5,False,False,False,,0.0,9.0
370,1957-12-03,790836257,YEEE6204628731,Ella van Loon,4779 LO,4,False,False,False,,0.0,9.0
371,2004-07-18,598247361,NEFE6483832701,Johanna van der Veiver,5912 LQ,6,False,False,False,,0.0,9.0
372,1958-11-20,981042673,XQIM6884054972,Yasmine Adriaense,5077RY,3,False,False,False,,0.0,9.0
373,1961-04-02,398762545,ARSB8382109522,Morris Courtier-Wolfsdr,6997IM,22,False,False,False,,0.0,9.0
374,1995-02-21,326410570,TFBT1797421179,Lizzy le Guellec-Galenzone,3550VW,537,False,False,False,,0.0,9.0
375,1971-04-18,583917641,URSR5365498053,Duuk Gepa van Bourgondië,9116ZD,9,False,False,False,,0.0,9.0
376,2002-02-22,804396176,WZIK0286350652,Fem Luboch,4231 FD,039,False,False,False,,0.0,9.0
377,1960-12-22,268943576,GZPV0070426351,Imke van 't Wel-van der Heijden,3364ST,54,False,False,False,,0.0,9.0
378,1975-08-02,197453624,NUUI1300322348,Job Goderts,8583CY,85,False,False,False,,0.0,9.0
379,1972-01-02,723541085,YUSR2834477067,Maud Kortman,6634 WE,70,False,False,False,,0.0,9.0
380,1961-09-06,451839729,GXBF3757945865,Samuel Hexspoor,2914 RZ,49,False,False,False,,0.0,9.0
381,2004-08-05,184376506,EPQH7098879413,Olivia Gemen-Emmen,9788XD,7,False,False,False,,0.0,9.0
382,1976-06-25,607952416,WNZG3577684540,Vera Spruyt-Vertoor,7991WX,752,False,False,False,,0.0,9.0
383,1964-07-04,503479184,ZJBJ3504023205,Dani van der Plas-Schokman,3815 SG,231,False,False,False,,0.0,9.0
384,1992-12-03,731296084,PJUV5892874189,Vajèn Hulskes,3759 IO,54,False,False,False,,0.0,9.0
385,1962-07-17,015964735,KPSL5145348367,Julian VI-Winters,8127CP,66,False,False,False,,0.0,9.0
386,1991-03-22,095632785,WNCU6940965924,Yassin Tamsma-Jorrisen,9277 YQ,84,False,False,False,,0.0,9.0
387,1999-04-13,607293482,ULRG5805193551,Juul van Tuijl,8760FK,69,False,False,False,,0.0,9.0
388,1978-08-28,592780417,YAEK9136530527,Dion Blees-Fechant,4716KO,994,False,False,False,,0.0,9.0
389,1963-04-30,120796843,VHDK7785240115,Isabel Oosterhek-Lips,4265 YT,0,False,False,False,,0.0,9.0
390,1988-05-09,518736490,BVJI2735844217,Owen Wutke,2650 AH,86,False,False,False,,0.0,9.0
391,2005-07-31,379146587,IJPJ0485598409,Lois Nihoe,4946 JM,6,False,False,False,,0.0,9.0
392,1973-07-02,237805492,NJNR7654064282,Duuk Janssens,9409 GH,2,False,False,False,,0.0,9.0
393,1963-11-01,439682101,MFOP4690852248,Juliette Scholten,7270 JO,6,False,False,False,,0.0,9.0
394,1987-06-08,180947564,QXEJ1687967143,Nina Kallen,1025SJ,6,False,False,False,,0.0,9.0
395,1958-06-18,450931675,BFMZ1082586658,Inaya Lemmens,9954 LZ,59,False,False,False,,0.0,9.0
396,1989-04-22,698514075,JBDV9759979525,Cato van den Bergh-van der Veiver,9595 CV,49,False,False,False,,0.0,9.0
397,1981-10-02,281476354,AVJS4108301436,Vigo van den Henst,1369 BI,62,False,False,False,,0.0,9.0
398,2004-09-21,357290185,MJGF8323924586,Mike Luboch,7965 XU,0,False,False,False,,0.0,9.0
399,1986-04-04,536710892,TAFA9623250261,Romy Mallien,2655LE,54,False,False,False,,0.0,9.0
400,1965-10-05,273016490,VRJF9748903833,Emily Janse,1965 SY,91,False,False,False,,0.0,9.0
401,1969-05-02,249607189,WZVI4936950878,Nova Luitgardis van Neustrië,1551 YV,7,False,False,False,,0.0,9.0
402,1997-11-04,318764520,PFCU9450749884,Lizz Cammel-Huurdeman,1777CX,6,False,False,False,,0.0,9.0
403,2002-09-03,281947533,MOZX2549597736,Jonas Verhoeven,5868AH,076,False,False,False,,0.0,9.0
404,1958-11-15,561238790,FWLG6973111319,Jade Scharroo,8626 VA,55,False,False,False,,0.0,9.0
405,1983-02-26,813059264,MGSM2817872183,Jonas Segerszoen,8217 GL,229,False,False,False,,0.0,9.0
406,2001-10-17,540168932,HIVU2876689192,Mees van Ginkel,9892 ZN,1,False,False,False,,0.0,9.0
407,1984-08-23,632409575,XVCY7489024642,Mustafa Suijker,6809QF,27,False,False,False,,0.0,9.0
408,2006-08-02,748290357,NGDK6399680660,Maurits van Henegouwen,2742 RA,5,False,False,False,,0.0,9.0
409,1975-02-20,840715936,RBAP9687661923,Marinus Honing-de Keijser,5014PP,188,False,False,False,,0.0,9.0
410,1962-06-29,709186423,UYND2289828728,Ian Aeije,9670 GZ,22,False,False,False,,0.0,9.0
411,1964-11-27,367840212,JOKB9573100933,Lukas Verbeek-Dijkstra,8230XX,3,False,False,False,,0.0,9.0
412,1983-01-16,398672404,NQEE0263376601,Juliette van Hulten,9980 KG,45,False,False,False,,0.0,9.0
413,1987-03-22,791465809,IIJV8806267259,Tessa Meyer,6483BI,13,False,False,False,,0.0,9.0
414,1996-06-05,689574101,NTPP0941390395,Jet Tuithof,2225CI,0,False,False,False,,0.0,9.0
415,1975-10-28,168902758,ZHHI1580598408,Mason de Jager,8863 QR,584,False,False,False,,0.0,9.0
416,1972-01-29,814320570,HPDJ8233967176,Jay van Dagsburg,5722 WA,12,False,False,False,,0.0,9.0
417,2003-01-10,582197466,CDLY4962779236,Yassin Tuithof,1919ER,5,False,False,False,,0.0,9.0
418,1986-10-19,245783969,BFVF4911097105,Jack Peterse-Totwiller,3717UZ,396,False,False,False,,0.0,9.0
419,1956-10-18,479152688,TDDY8234567465,Frederique Rotteveel,3891WG,53,False,False,False,,0.0,9.0
420,2007-04-05,298036174,USQR6451283135,Michelle de Graaf-Gepa van Bourgondië,5137 YH,32,False,False,False,,0.0,9.0
421,1988-08-12,671348292,NCQN4131144948,Jim Pasman,7257 SS,556,False,False,False,,0.0,9.0
422,1975-12-05,679342588,JIZU7852015993,Keano Lamore,9961RZ,30,False,False,False,,0.0,9.0
423,1981-05-10,938254169,KDMU2569246473,Maud van Lucel,6170 EN,5,False,False,False,,0.0,9.0
424,1964-01-30,189702436,OCVU3151882344,Olivia Lelijveld,1881QP,5,False,False,False,,0.0,9.0
425,1969-09-21,065918472,KGHD2712286729,Mart Persijn,6449GT,8,False,False,False,,0.0,9.0
426,1994-02-08,075386124,GLKZ9629921098,Tyler Wolffel,9943II,612,False,False,False,,0.0,9.0
427,2005-02-04,418275695,DLMR8083957671,Adam Feltzer,2953DG,8,False,False,False,,0.0,9.0
428,2000-02-23,693085174,SFDW3906575159,Jim Kruns-Hakker,8759 JK,8,False,False,False,,0.0,9.0
429,1962-09-19,947638519,UIBA2104599047,Joey Adriaense,7719 YR,224,False,False,False,,0.0,9.0
430,1993-07-16,324715894,QPYU4991231112,Mare van Luxemburg,1207 BY,698,False,False,False,,0.0,9.0
431,1977-07-09,874123951,KPML1040544710,Emily van den Brink,2700TS,666,False,False,False,,0.0,9.0
432,1974-04-17,051263488,RTOZ8704232855,Jonathan Verschut,5557VV,2,False,False,False,,0.0,9.0
433,1989-09-23,643190582,MDVM6514112778,Stef Scholten,7445XV,36,False,False,False,,0.0,9.0
434,1988-08-01,528413703,ZYDN5228746085,Mia Aarden-van Rijnsbergen,9744 SP,94,False,False,False,,0.0,9.0
435,1969-03-12,234956872,OYMH5758986513,Sten Geerts,3935 QG,6,False,False,False,,0.0,9.0
436,2000-06-02,315284602,SOEU9704675213,Kim Kathagen,6752 QJ,1,False,False,False,,0.0,9.0
437,1998-02-08,794183657,UAUZ6341848921,Dylano van de Leemput,6446AL,3,False,False,False,,0.0,9.0
438,2007-04-26,810635793,XGNT9045806849,Bente Oversteeg,2010 BN,801,False,False,False,,0.0,9.0
439,1994-11-09,071589466,JVKB0229620368,Muhammed van den Oever,9706RM,135,False,False,False,,0.0,9.0
440,1966-02-10,028749650,KQYW7774079256,Quinty van der Horst-Hondeveld,4391RB,2,False,False,False,,0.0,9.0
441,1958-12-17,653728104,DPIJ8713418868,Ize van Hamaland,4028SQ,2,False,False,False,,0.0,9.0
442,1989-06-05,834720693,IGAH3693194939,Maya Tuithof,2770 ON,76,False,False,False,,0.0,9.0
443,1972-07-25,179406851,GHWT4754890160,Leon Thout-de Bont,2608UA,1,False,False,False,,0.0,9.0
444,1993-06-19,345207610,QXRX4427966066,Dewi van Salmen,2508DK,46,False,False,False,,0.0,9.0
445,1965-07-30,839751400,WQPA4066214064,Ben Kort,5596 KH,702,False,False,False,,0.0,9.0
446,1959-07-11,618035795,DDHT1439352407,Jayden Uphuis-Coolen,9952HK,8,False,False,False,,0.0,9.0
447,1990-03-31,942056139,WWFG8069914808,Kyan Eijkelboom,3334FG,61,False,False,False,,0.0,9.0
448,1991-09-16,235461799,PVUG8342921592,Thomas Cornelissen,7195 BH,774,False,False,False,,0.0,9.0
449,1965-04-12,824095133,IBIO3466665028,Sterre Stoffelsz,5676 BK,872,False,False,False,,0.0,9.0
450,1966-01-17,287695049,XRFU7338924893,Lana Breugelensis-Mulders,8029 UK,4,False,False,False,,0.0,9.0
451,1962-12-30,016895472,VFXL8597048089,Jayda Kremer,4899BH,6,False,False,False,,0.0,9.0
452,1984-03-26,607598414,VWTC3348871075,Vincent van Loon-van Salmen,1135YT,852,False,False,False,,0.0,9.0
453,1989-01-19,075342686,VPLJ2576821820,Tycho van Velzen-Mathurin,5992KS,3,False,False,False,,0.0,9.0
454,1978-11-29,946713509,MJPG0937746354,Jens Mansvelt-van Hostaden,6255JZ,525,False,False,False,,0.0,9.0
455,2004-01-19,974605839,QCZW5635299469,Ilse Aarts,6736NI,110,False,False,False,,0.0,9.0
456,1997-07-11,102574698,NGUX7763033430,Jan Kosten,3927 FV,174,False,False,False,,0.0,9.0
457,1989-02-06,879321659,VQVL6585402252,Olivier Haring,1008XC,8,False,False,False,,0.0,9.0
458,1979-05-26,524398161,QTIF7183370828,Fatima Janssen,7357AO,6,False,False,False,,0.0,9.0
459,1970-12-24,089247139,PJZJ9281201029,Tijs Veenstra-Jansen,2624 TH,696,False,False,False,,0.0,9.0
460,2006-12-23,038642955,JFIE2101151035,Pleun Sestig,7921 IZ,49,False,False,False,,0.0,9.0
461,1983-10-15,298463106,LIHR1154003641,Fabiënne van der Veiver,2649 PN,418,False,False,False,,0.0,9.0
462,1981-05-01,173692400,EDGF9678520174,Siem de Boer,9381FE,31,False,False,False,,0.0,9.0
463,2001-05-01,962703588,SZEE8218337241,Mees Mathurin-Oostveen,9953 SL,002,False,False,False,,0.0,9.0
464,1978-03-03,548317094,RAWA0749697791,Mia Hoogers,8524 HQ,6,False,False,False,,0.0,9.0
465,1993-03-14,105872647,MDAX3571114206,Melissa Eckhardt,3673 EZ,77,False,False,False,,0.0,9.0
